x,y,SVI_ID,none,hide,bone,brick,cardboard,carpet,ceilingtile,ceramic,chalkboard,clutter,concrete,cork,engineeredstone,fabric,fiberglass,fire,foliage,food,fur,gemstone,glass,hair,icannottell,ice,leather,liquid,metal,mirror,notonlist,paint,paper,pearl,photograph,clearplastic,plastic,rubber,sand,skin,sky,snow,soap,soil,sponge,stone,polishedstone,styrofoam,tile,wallpaper,water,wax,whiteboard,wicker,wood,treewood,badpolygon,multiplematerials,asphalt
-73.97281368,40.80307838,156,0,0,0,0,0,0,0,0,0,0,0.021917725,0,0,0,0,0,0.26340332,0,0,0,0,0,0,0,0,0,0.008563232,0,0,0,0,0,0,0,0,0,0,0,0.272149658,0,0,0.128967285,0,0,0,0,0,0,0.011303711,0,0,0,0,0.00246582,0,0,0.291229248
-73.97323912,40.80247721,157,0,0,0,0,0,0,0,0,0,0,0.007672119,0,0,0,0,0,0.276855469,0,0,0,0,0,0,0,0,0,0.016217041,0,0,0,0,0,0,0,0,0,0,0,0.26932373,0,0,0.075140381,0,0.000262451,0,0,0,0,0.029449463,0,0,0,0,0,0,0,0.325079346
-73.97365762,40.8018732,158,0,0,0,0,0,0,0,0,0,0,0.041436768,0,0,0,0,0,0.211834717,0,0,0,0,0,0,0,0,0,0.008056641,0,0,0,0,0,0,0,0.004937744,0,0,0,0.314038086,0,0,0.060968018,0,0.000286865,0,0,0,0,0.01796875,0,0,0,0,0.000109863,0,0,0.340362549
-73.97405925,40.8012626,159,0,0,0,0,0,0,0,0,0,0,0.016644287,0,0,0,0,0,0.306048584,0,0,0,0.001678467,0,0,0,0,0,0.006542969,0,0,0.000158691,0,0,0,0,0.000146484,0,0,0,0.256872559,0,0,0.072143555,0,0,0,0,0,0,0.016473389,0,0,0,0,0.003100586,0,0,0.32019043
-73.97443959,40.80064422,160,0,0,0,0,0,0,0,0,0,0,0.055804443,0,0,0.000561523,0,0,0.314630127,0,0,0,0.016687012,0,0,0,0,0,0.007556152,0,0,0.002331543,0,0,0,0,0.001928711,0.004443359,0,0,0.268182373,0,0,0.046148682,0,6.10E-06,0,0,0,0,0.035473633,0,0,0,0,0,0,0,0.246246338
-73.9747745,40.800011,161,0,0,0,0,0,0,0,0,0,0,0.025543213,0,0,0,0,0,0.49151001,0,0,0,0,0,0,0,0,0,0.014801025,0,0,0.005517578,0,0,0,0,0,0.000457764,0,0,0.151373291,0,0,0.070294189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24050293
-73.9750474,40.79936082,162,0,0,0,0,0,0,0,0,0,0,0.124298096,0,0,0.002209473,0,0,0.282775879,0,0,0,0,0,0,0,0,0,0.005218506,0,0,0.007342529,0,0,0,0,0.001861572,0,0,0,0.303204346,0,0,0.001043701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272045898
-73.9638821,40.8114286,163,0,0,0,0,0,0,0,0,0,0,0.267901611,0,0,0,0,0,0.289624023,0,0,0,0,0,0,0,0,0,0,0,0,0.035766602,0,0,0,0,0,0.004852295,0,0,0.120422363,0,0,0,0,0.020428467,0,0,0,0,0,0,0,0,0,0,0,0,0.261004639
-73.9634513,40.81202752,164,0,0,0,0,0,0,0,0,0,0,0.181768799,0,0,0,0,0,0.347113037,0,0,0,0,0,0,0,0,0,0.015093994,0,0,0.072808838,0,0,0,0,0,0.007043457,0,0,0.141461182,0,0,0.023498535,0,0,0,0,0,0,0.000158691,0,0,0,0,0.005584717,0,0,0.20546875
-73.96301488,40.81262404,165,0,0,0,0,0,0,0,0,0,0,0.015203857,0,0,0,0,0,0.348486328,0,0,0,0.004748535,0,0,0,0,0,0.004882813,0,0,0.028015137,0,0,0,0,0,0.02434082,0,0,0.071618652,0,0,0.000146484,0,0,0,0,0,0,0,0,0,0,0,0.181091309,0,0,0.321466064
-73.96258348,40.8132227,166,0,0,0,0,0,0,0,0,0,0,0.010162354,0,0,0,0,0,0.488934326,0,0,0,0,0,0,0,0,0,0.000360107,0,0,0,0,0,0,0,0,0.001574707,0,0,0.088116455,0,0,0.009869385,0,0,0,0,0,0,0,0,0,0,0,0.007800293,0,0,0.393182373
-73.9640405,40.8113749,167,0,0,0,0,0,0,0,0,0,0,0.223828125,0,0,0,0,0,0.409851074,0,0,0,0,0,0,0,0,0,0.039794922,0,0,0.071490479,0,0,0,0,0,0,0,0,0.07119751,0,0,0.00012207,0,0.002093506,0,0,0,0,0,0,0,0,0,6.71E-05,0,0,0.181555176
-73.9667983,40.8042152,168,0,0,0,0,0,0,0,0,0,0,0.077484131,0,0,0.003265381,0,0,0.090460205,0,0,0,0.001452637,0,0,0,0,0,0.071728516,0,0,0.241955566,0,0,0.001098633,0,0.001989746,0,0,0.002911377,0.096057129,0,0,0,0,0.028546143,0,0,0,0,0,0,0,0,0,6.71E-05,0,0,0.382983398
-73.96758536,40.80454424,169,0,0,0,0,0,0,0,0,0,0,0.050689697,0,0,0,0,0,0.338916016,0,0,0,0.014605713,0,0,0,0,0,0.011737061,0,0,0.093432617,0,0,0,0,0,0.002838135,0,0,0.11239624,0,0,0.001513672,0,0.00145874,0,0,0,0,5.49E-05,0,0,0,0,0.008868408,0,0,0.36348877
-73.962436,40.8134277,170,0,0,0,0,0,0,0,0,0,0,0.004504395,0,0,0,0,0,0.471325684,0,0,0,0.012451172,0,0,0,0,0,0.007745361,0,0,0.019073486,0,0,0,0,0,0.005749512,0,0,0.086169434,0,0,0.034899902,0,0,0,0,0,0,0.000372314,0,0,0,0,0.019793701,0,0,0.337915039
-73.96191112,40.813977,171,0,0,0,0.027868652,0,0,0,0,0,0,0.000128174,0,0,0,0,0,0.272479248,0,0,0,0.211810303,0,0,0,0,0,0.000146484,0,0,0.000274658,0,0,0,0,0,0.002740479,0,0,0.012585449,0,0,0.000610352,0,0,0,0,0,0,0,0,0,0,0,0.276696777,0,0,0.194659424
-73.9645365,40.8089155,172,0,0,0,0.010333252,0,0,0,0,0,0,0.032647705,0,0,0,0,0,0.308178711,0,0,0,0.000933838,0,0,0,0,0,0,0,0,0.129870605,0,0,0,0,0,0.005126953,0,0,0.08024292,0,0,0,0,7.32E-05,0,0,0,0,0,0,0,0,0,0.000921631,0,0,0.431671143
-73.96535199,40.80866515,173,0,0,0,0,0,0,0,0,0,0,0.135400391,0,0,0.000872803,0,0,0.195574951,0,0,0,0.007012939,0,0,0,0,0,0.045050049,0,0,0.009185791,0,0,0,0,0.001074219,1.22E-05,0,0,0.162365723,0,0,0.000219727,0,0.0762146,0,0,0,0,0,0,0,0,0,0,0,0,0.367016602
-73.9685741,40.8016452,174,0,0,0,0,0,0,0,0,0,0,0.085388184,0,0,0.005023193,0,0,0.183996582,0,0,0,0,0,0,0,0,0,0.033642578,0,0,0.183380127,0,0,0,0,0.001953125,0.000537109,0,0.000512695,0.059564209,0,0,0,0,0.025616455,0,0,0,0,0,0,0,0,0,0,0,0,0.420385742
-73.96935836,40.80197794,175,0,0,0,0.004315186,0,0,0,0,0,0,0.000256348,0,0,0,0,0,0.354211426,0,0,0,0.030334473,0,0,0,0,0,0.007196045,0,0,0.113873291,0,0,0,0,0,0.020367432,0,0,0.047937012,0,0,0,0,0.025073242,0,0,0,0,0,0,0,0,0,0.005371094,0,0,0.391064453
-73.9681138,40.8023404,176,0,0,0,0.042144775,0,0,0,0,0,0,0.393981934,0,0,0.002490234,0,0,0.301879883,0,0,0,0,0,0,0,0,0,0.004522705,0,0,0.06807251,0,0,0,0,0.000946045,0,0,0.000982666,0.05703125,0,0,0,0,6.10E-06,0,0,0,0,0.000469971,0,0,0,0,0,0,0,0.127471924
-73.96853445,40.80173755,177,0,0,0,0.004821777,0,0,0,0,0,0,0.142663574,0,0,0.000128174,0,0,0.105828857,0,0,0,0.000396729,0,0,0,0,0,0.024829102,0,0,0.135443115,0,0,0,0,0,0,0,0,0.059051514,0,0,0,0,0.088726807,0,0,0,0,0,0,0,0,0,0,0,0,0.438110352
-73.9748876,40.799288,178,0,0,0,0,0,0,0,0,0,0,0.038684082,0,0,1.83E-05,0,0,0.423950195,0,0,0,0,0,0,0,0,0,0.006109619,0,0,0,0,0,0,0,1.83E-05,0,0,0,0.230493164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05E-05,0,0,0.300695801
-73.97462115,40.79993973,179,0,0,0,0,0,0,0,0,0,0,0.039117432,0,0,0.014447021,0,0,0.369354248,0,0,0,1.22E-05,0,0,0,0,0,0.00814209,0,0,0,0,0,0,0,0,0.000457764,0,0.000445557,0.22479248,0,0,0.000482178,0,0,0,0,0,0,0,0,0,0,0,0.037457275,0,0,0.305291748
-73.97428697,40.80057317,180,0,0,0,0,0,0,0,0,0,0,0.02220459,0,0,6.10E-06,0,0,0.348919678,0,0,0,6.10E-06,0,0,0,0,0,0.009075928,0,0,0.000628662,0,0,0,0,0,0,0,0,0.280401611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015618896,0,0,0.323138428
-73.97390665,40.80119151,181,0,0,0,0,0,0,0,0,0,0,0.022796631,0,0,0,0,0,0.265576172,0,0,0,0,0,0,0,0,0,0.01229248,0,0,0,0,0,0,0,0,0,0,0,0.337420654,0,0,0.020001221,0,0,0,0,0,0,0.005004883,0,0,0,0,0,0,0,0.336907959
-73.97350842,40.80180338,182,0,0,0,0,0,0,0,0,0,0,0.07824707,0,0,0.003100586,0,0,0.266870117,0,0,0,0,0,0,0,0,0,0.002062988,0,0,3.05E-05,0,0,0,0,0,0,0,0,0.323803711,0,0,0,0,0,0,0,0,0,0.007653809,0,0,0,0,0.002929688,0,0,0.315301514
-73.97308921,40.8024071,183,0,0,0,0,0,0,0,0,0,0,0.006848145,0,0,5.49E-05,0,0,0.350689697,0,0,0,0,0,0,0,0,0,0.007501221,0,0,0,0,0,0,0,0.000830078,0,0,0,0.263745117,0,0,0.000604248,0,0.003149414,0,0,0,0,0.003411865,0,0,0,0,6.10E-06,0,0,0.36315918
-73.97266262,40.80300781,184,0,0,0,0,0,0,0,0,0,0,0.023590088,0,0,0,0,0,0.369085693,0,0,0,0.01697998,0,0,0,0,0,0.00302124,0,0,0,0,0,0,0,0.000128174,0.007177734,0,0,0.23293457,0,0,0.000830078,0,0,0,0,0,0,0,0,0,0,0,0.012414551,0,0,0.333837891
-73.97223275,40.80360719,185,0,0,0,0,0,0,0,0,0,0,0.030578613,0,0,0,0,0,0.29677124,0,0,0,0.007427979,0,0,0,0,0,0.019421387,0,0,0,0,0,0,0,0.000366211,0.002526855,0,0,0.298468018,0,0,0.0034729,0,0,0,0,0,0,0,0,0,0,0,0.001782227,0,0,0.33918457
-73.9717942,40.80420291,186,0,0,0,0,0,0,0,0,0,0,0.022521973,0,0,0,0,0,0.351489258,0,0,0,0,0,0,0,0,0,0.012994385,0,0,0,0,0,0,0,0,0,0,0,0.238598633,0,0,0.000170898,0,0.006604004,0,0,0,0,0,0,0,0,0,0.019256592,0,0,0.348364258
-73.97134403,40.80479361,187,0,0,0,0,0,0,0,0,0,0,0.016790771,0,0,0.000543213,0,0,0.333508301,0,0,0,0,0,0,0,0,0,0.013232422,0,0,0,0,0,0,0,0,0,0,0,0.227874756,0,0,0.000109863,0,0,0,0,0,0,0,0,0,0,0,0.009466553,0,0,0.398474121
-73.97088512,40.8053804,188,0,0,0,0,0,0,0,0,0,0,0.051397705,0,0,0,0,0,0.384765625,0,0,0,0.002044678,0,0,0,0,0,0.006945801,0,0,0.007904053,0,0,0,0,0,0.000183105,0,6.10E-06,0.189996338,0,0,0.004376221,0,0.000689697,0,0,0,0,0,0,0,0,0,0.029498291,0,0,0.322192383
-73.97042613,40.80596715,189,0,0,0,0,0,0,0,0,0,0,0.025048828,0,0,0.005578613,0,0,0.433666992,0,0,0,0.006500244,0,0,0,0,0,0.011798096,0,0,0.000683594,0,0,0,0,0,0,0,0,0.206195068,0,0,0.001159668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309368896
-73.96996605,40.8065534,190,0,0,0,0,0,0,0,0,0,0,0.017687988,0,0,0.00289917,0,0,0.439544678,0,0,0,0,0,0,0,0,0,0.013372803,0,0,0.000585938,0,0,0,0,0.00135498,0,0,0,0.179608154,0,0,0.000622559,0,0,0,0,0,0,0,0,0,0,0,0.023852539,0,0,0.320471191
-73.96951327,40.8071429,191,0,0,0,0,0,0,0,0,0,0,0.033868408,0,0,0.049694824,0,0,0.338641357,0,0,0,0.02989502,0,0,0,0,0,0.007733154,0,0,6.10E-05,0,0,0,0,0.003234863,0.007147217,0,0,0.287939453,0,0,0.015234375,0,0.000177002,0,0,0,0,0,0,0,0,0,0,0,0,0.226373291
-73.96907548,40.8077389,192,0,0,0,0,0,0,0,0,0,0,0.002453613,0,0,0.013220215,0,0,0.384997559,0,0,0,0.000982666,0,0,0,0,0,0.020013428,0,0,0.004425049,0,0,0,0,0.000170898,0,0,0,0.270904541,0,0,0.002258301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30057373
-73.96865069,40.8083403,193,0,0,0,0,0,0,0,0,0,0,0.001159668,0,0,0.002911377,0,0,0.407403564,0,0,0,0.0043396,0,0,0,0,0,0.00112915,0,0,0.000408936,0,0,0,0,0,0,0,0,0.243713379,0,0,8.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338848877
-73.96824525,40.80894936,194,0,0,0,0,0,0,0,0,0,0,0.037915039,0,0,0,0,0,0.360205078,0,0,0,0.012255859,0,0,0,0,0,0.014050293,0,0,0.069122314,0,0,0,0,0.001000977,0.008343506,0,0,0.268731689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05E-05,0,0,0.228344727
-73.963849,40.8029617,195,0,0,0,0.007952881,0,0,0,0,0,0,0.079742432,0,0,0,0,0,0.274005127,0,0,0,0.072479248,0,0,0,0,0,0,0,0,0.175939941,0,0,0,0,0.003076172,0.008312988,0,0,0.084942627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00322876,0,0,0.290319824
-73.96343554,40.80356683,196,0,0,0,0.006756592,0,0,0,0,0,0,0.175866699,0,0,0,0,0,0.383258057,0,0,0,0,0,0,0,0,0,0,0,0,0.058270264,0,0,0,0,0,0,0,0,0.048028564,0,0,0.137811279,0,0,0,0,0,0,0.07354126,0,0,0,0,0.062585449,0,0,0.053881836
-73.9527337,40.8041987,197,0,0,0,0.047314453,0,0,0,0,0,0,0.288909912,0,0,0,0,0,0.221228027,0,0,0,0.003729248,0,0,0,0,0,0.062176514,0,0,0.048193359,0,0,0,0,0,0,0,0,0.082684326,0,0,0,0,0.016906738,0,0,0,0,0,0,0,0,0,0,0,0,0.228857422
-73.95352186,40.80452621,198,0,0,0,0.072119141,0,0,0.001165771,0,0,0,0.436987305,0,0,0,0,0,0.063824463,0,0,0,0.021722412,0,0,0,0,0,0.091033936,0,0,0.122344971,0.001873779,0,0,0,0.000262451,0,0,0,0.065966797,0,0,0.000183105,0,0.122509766,0,0,0,0,0,0,0,0,0,6.10E-06,0,0,0
-73.9543082,40.80485624,199,0,0,0,0.01619873,0,0,0,0,0,0,0.237322998,0,0,0,0,0,0.234112549,0,0,0,0.044732666,0,0,0,0,0,0.013946533,0,0,0.235015869,0,0,0,0,0.003839111,0.015551758,0,0,0.063891602,0,0,0,0,0.009729004,0,0,0,0,0,0,0,0,0,0,0,0,0.12565918
-73.95509388,40.80518717,200,0,0,0,0.016589355,0.002459717,0,0,0,0,0,0.430340576,0,0,0,0,0,0.346582031,0,0,0,0.014575195,0,0,0,0,0,0.05645752,0,0,0.049914551,0,0,0,0,0.023614502,0.009570313,0,0,0.013439941,0,0,0,0,0.001983643,0,0,0,0,0,0,0,0,0,0.034472656,0,0,0
-73.95587836,40.80551974,201,0,0,0,0.092755127,0,0,0,0,0,0,0.297546387,0,0,0,0,0,0.273919678,0,0,0,0.059558105,0,0,0,0,0,3.66E-05,0,0,0.030413818,0,0,0,0,2.44E-05,0.028845215,0,0,0.068701172,0,0,0,0,0.001226807,0,0,0,0,0,0,0,0,0,0,0,0,0.146972656
-73.95666361,40.80585126,202,0,0,0,0.084289551,0,0,0,0,0,0,0.299536133,0,0,0,0,0,0.242089844,0,0,0,0.027062988,0,0,0,0,0,0.030999756,0,0,0.094329834,0,0,0,0,0.055389404,0.027044678,0,0,0.002539063,0,0,0,0,1.22E-05,0,0,0,0,0,0,0,0,0,0.136706543,0,0,0
-73.95744786,40.80618414,203,0,0,0,0.077441406,0,0,0,0,0,0,0.382995605,0,0,0,0,0,0.400622559,0,0,0,0.010070801,0,0,0,0,0,0.01081543,0,0,0.063250732,0,0,0,0,0,0.003778076,0,0,0.011834717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006121826,0,0,0.033068848
-73.9576916,40.8012375,204,0,0,0,0.063409424,0,0,0,0,0,0,0.361358643,0,0,0,0,0,0.150952148,0,0,0,0.020330811,0,0,0,0,0,0.000390625,0,0,0.135150146,0,0,0,0,0,0.003076172,0,0,0.138037109,0,0,0,0,0.00133667,0,0,0,0,0,0,0,0,0,0,0,0,0.125958252
-73.95725381,40.80183358,205,0,0,0,0.018829346,0,0,0,0,0,0,0.031091309,0,0,0.00088501,0,0,0.18371582,0,0,0,0.039111328,0,0,0,0,0,0.0206604,0,0,0.195367432,0,0,0,0,0.000463867,0,0,0.000787354,0.112042236,0,0,2.44E-05,0,0.001654053,0,0,0,0,0,0,0,0,0,0,0,0,0.395367432
-73.9638012,40.807987,206,0,0,0,0,0,0,0,0,0,0,0.061761475,0,0,0,0,0,0.031030273,0,0,0,0.334631348,0,0,0,0,0,0,0,0,0.04866333,0,0,0,0,0,0.005163574,0,0,0.094049072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424700928
-73.9680942,40.8014388,207,0,0,0,0.0640625,0,0,0,0,0,0,0.03885498,0,0,0,0,0,0.105975342,0,0,0,0.08651123,0,0,0,0,0,0.001269531,0,0,0.075,0,0,0,0,0,0.026605225,0,0,0.165985107,0,0,0,0,0.000561523,0,0,0,0,0,0,0,0,0,0,0,0,0.435174561
-73.9553696,40.8044178,208,0,0,0,8.54E-05,0,0,0,0,0,0,0.010870361,0,0,0.000598145,0,0,0.09934082,0,0,0,0.103125,0.000506592,0,0,0,0,0.001245117,0,0,0.219683838,0,0,0,0,0,0.003894043,0,0.001495361,0.218652344,0,0,0.002923584,0,0.003015137,0,0,0,0,0,0,0,0,0,0,0,0,0.334564209
-73.95615374,40.80475083,209,0,0,0,0,0,0,0,0,0,0,0.178326416,0,0,0,0,0,0.40836792,0,0,0,0.003045654,0,0,0,0,0,0.000317383,0,0,0.048742676,0,0,0,0,0.006262207,0.001861572,0,0,0.066876221,0,0,0,0,0,0,0,0,0,0.031604004,0,0,0,0,0,0,0,0.254595947
-73.9528064,40.805867,210,0,0,0,0.241876221,0,0,0,0,0,0,0.464208984,0,0,0,0,0,0.146563721,0,0,0,0.021252441,0,0,0,0,0,0.000170898,0,0,0.069464111,0,0,0,0,0,0,0,0,0.056463623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-73.9535917,40.80619843,211,0,0,0,0.132562256,0,0,0,0,0,0,0.10111084,0,0,0,0,0,0.221911621,0,0,0,0.019897461,0,0,0,0.00057373,0,0.026605225,0,0,0.102734375,0,0,0,0,0.005725098,0.039111328,0,0,0.081536865,0,0,0,0,0.003070068,0,0,0,0,0,0,0,0,0,0.00078125,0,0,0.264379883
-73.95437847,40.80652786,212,0,0,0,0.016943359,0,0,0,0,0,0,0.191558838,0,0,0,0,0,0.243634033,0,0,0,0.036621094,0,0,0,0,0,0.000146484,0,0,0.16060791,0,0,0,0,0.00612793,0.01685791,0,0,0.108270264,0,0,0.00111084,0,0.012646484,0,0,0,0,0,0,0,0,0,6.10E-06,0,0,0.20546875
-73.95516595,40.80685631,213,0,0,0,0.000262451,0,0,0,0,0,0,0.010021973,0,0,0,0,0,0.235638428,0,0,0,0.0440979,0,0,0,0,0,6.10E-06,0,0,0.16539917,0,0,0,0,0,0.023394775,0,0,0.171722412,0,0,0,0,0,0,0,0,0,9.16E-05,0,0,0,0,0.023181152,0,0,0.326184082
-73.95595097,40.80718812,214,0,0,0,0.017041016,0,0,0,0,0,0,0.041717529,0,0,0,0,0,0.458203125,0,0,0,0.030273438,0,0,0,0,0,0.008538818,0,0,0.14710083,0.000305176,0,0,0,0.00043335,0.031854248,0,0,0.023114014,0,0,0.000817871,0,0.000152588,0,0,0,0,0,0,0,0,0,0.0012146,0,0,0.239233398
-73.95673386,40.80752283,215,0,0,0,0,0,0,0,0,0,0,0.00057373,0,0,0,0,0,0.54453125,0,0,0,0.032574463,0,0,0,0,0,0.00322876,0,0,0.003656006,0,0,0,0,0.001342773,0.011230469,0,0,0,0,0,0.001843262,0,0,0,0,0,0,0,0,0,0,0,0.025994873,0,0,0.375024414
-73.9576175,40.8086658,216,0,0,0,0.013415527,0,0,0,0,0,0,0.02076416,0,0,0,0,0,0.184356689,0,0,0,0.014404297,0,0,0,0,0,1.22E-05,0,0,0.18614502,9.77E-05,0,0,0,0.001104736,0.000244141,0,0,0.103613281,0,0,0,0,0.006152344,0,0,0,0,0,0,0,0,0,0,0,0,0.469689941
-73.95840079,40.80899996,217,0,0,0,0.004626465,0,0,0,0,0,0,0.110369873,0,0,0,0,0,0.193334961,0,0,0,0.025701904,0,0,0,0,0,0.023095703,0,0,0.162731934,0,0,0,0,0,0.010534668,0,0,0.063500977,0,0,0,0,0.01628418,0,0,0,0,0,0,0,0,0,0,0,0,0.389819336
-73.9624703,40.8048929,218,0,0,0,0.175622559,0,0,0,0,0,0,0.332897949,0,0,0,0,0,0.194744873,0,0,0,0.013623047,0.000933838,0,0,0,0,0.003045654,0,0,0.098028564,0,0,0,0,0.001098633,0,0,0,0.025720215,0,0,1.22E-05,0,0.006713867,0,0,0,0,0,0,0,0,0,0.005560303,0,0,0.141998291
-73.96168543,40.80456085,219,0,0,0,0,0,0,0,0,0,0,0.200469971,0,0,0.014813232,0,0,0.105310059,0,0,0,0.070574951,0.001403809,0,0,0,0,0.005072021,0,0,0.328363037,0,0,0,0,0.000866699,0.00246582,0,0.001220703,0.04899292,0,0,0,0,0.032421875,0,0,0,0,0,0,0,0,0,0,0,0,0.188024902
-73.96090058,40.80422879,220,0,0,0,0,0,0,0,0,0,0,0.163336182,0,0,0,0,0,0.395129395,0,0,0,0.003186035,0,0,0,0,0,0.0003479,0,0,0.146728516,0,0,0,0,0,0.001416016,0,0,0.03104248,0,0,0.102062988,0,0.028338623,0,0,0,0,0.069439697,0,0,0,0,0.00692749,0,0,0.052044678
-73.9661339,40.8047876,221,0,0,0,0.027252197,0,0,0,0,0,0,0.260821533,0,0,0.00758667,0,0,0.269165039,0,0,0,0.010192871,0,0,0,0,0,0.006365967,0,0,0.163964844,0,0,0,0,0.005065918,0,0,0.00010376,0.088690186,0,0,6.71E-05,0,9.77E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.160626221
-73.96569425,40.80538274,222,0,0,0,0.022509766,0,0,0,0,0,0,0.115783691,0,0,1.83E-05,0,0,0.169696045,0,0,0,0.004626465,0,0,0,0,0,0.000909424,0,0,0.130194092,0,0,0,0,0.002398682,0,0,0,0.084576416,0,0,0,0,0.002093506,0,0,0,0,0.081195068,0,0,0,0,0.00279541,0,0,0.383203125
-73.96526,40.80598027,223,0,0,0,0.071411133,0,0,0,0,0,0,0.548236084,0,0,0.010992432,0,0,0.182348633,0,0,0,0.001568604,0,0,0,0,0,0.001965332,0,0,0.082080078,0,0,0,0,0.004327393,0,0,0.000164795,0.091809082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005096436
-73.96482757,40.80657856,224,0,0,0,0.015386963,0,0,0,0,0,0,0.601672363,0,0,0.000616455,0,0,0.15211792,0,0,0,7.32E-05,0,0,0,0,0,0.000634766,0,0,0.141815186,0,0,0,0,1.22E-05,0,0,0,0.080615234,0,0,0,0,0.006878662,0,0,0,0,0,0,0,0,0,0.000177002,0,0,0
-73.96439059,40.80717492,225,0,0,0,0.01729126,0,0,0,0,0,0,0.202746582,0,0,0,0,0,0.042895508,0,0,0,0.19173584,0,0,0,0,0,0,0,0,0.11005249,0,0,0,0,0,0.002911377,0,0,0.103613281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328753662
-73.9698184,40.7971801,226,0,0,0,0.017547607,0,0,0,0,0,0,0.055255127,0,0,0.000994873,0,0,0.261810303,0,0,0,0.000811768,0,0,0,0,0,0.000115967,0,0,0.135540771,0,0,0,0,6.10E-06,0,0,2.44E-05,0.098699951,0,0,0,0,0.002478027,0,0,0,0,0,0,0,0,0,0,0,0,0.426715088
-73.96937575,40.797774,227,0,0,0,0.001306152,0,0,0,0,0,0,0.019281006,0,0,0,0,0,0.218603516,0,0,0,0,0,0,0,0,0,0.109143066,0,0,0.133746338,0,0,0,0,0,0.001269531,0,9.77E-05,0.087634277,0,0,0,0,0.002282715,0,0,0,0,0,0,0,0,0,0,0,0,0.426635742
-73.96894291,40.79837218,228,0,0,0,0.004162598,0,0,0,0,0,0,0.088616943,0,0,0,0,0,0.136608887,0,0,0,0.05579834,0,0,0,0,0,0.004992676,0,0,0.221588135,0,0,0,0,0.001397705,0.001361084,0,0,0.066998291,0,0,0,0,0.001531982,0,0,0,0,0,0,0,0,0,0,0,0,0.416943359
-73.96851997,40.79897428,229,0,0,0,0,0,0,0,0,0,0,0.019024658,0,0,0.000360107,0,0,0.046063232,0,0,0,0.000769043,0.00012207,0,0,0,0,0.002044678,0,0,0.356384277,0,0,0,0,0,0,0,0.000946045,0.100018311,0,0,5.49E-05,0,0.035198975,0,0,0,0,0,0,0,0,0,0,0,0,0.439013672
-73.96817303,40.79960339,230,0,0,0,0.003582764,0,0,0,0,0,0,0.616418457,0,0,0,0,0,0.114001465,0,0,0,0.000946045,0,0,0,0,0,0.002355957,0,0,0.175909424,0,0,0,0,0.00145874,0,0,0,0.085321045,0,0,0,0,6.10E-06,0,0,0,0,0,0,0,0,0,0,0,0,0
-73.9679228,40.80025822,231,0,0,0,0.025683594,0,0,0,0,0,0,0.144689941,0,0,0.00100708,0,0,0.159222412,0,0,0,0.006488037,0.00032959,0,0,0,0,0.001031494,0,0,0.171936035,0,0,0,0,0.002484131,0,0,0,0.156549072,0,0,0,0,0.000921631,0,0,0,0,0,0,0,0,0,0,0,0,0.329656982
-73.9678125,40.80093493,232,0,0,0,0.0059021,0,0,0,0,0,0,0.047454834,0,0,0,0,0,0.323638916,0,0,0,0.002215576,0,0,0,0,0,0.002056885,0,0,0.048620605,0,0,0,0,0,0,0,0,0.128375244,0,0,0.000274658,0,0,0,0,0,0,0,0,0,0,0,7.93E-05,0,0,0.441381836
-73.9667983,40.8042152,233,0,0,0,0,0,0,0,0,0,0,0.03057251,0,0,0.000396729,0,0,0.090014648,0,0,0,0.02421875,0,0,0,0,0,0,0,0,0.233709717,0,0,0,0,0.000140381,0,0,0.000561523,0.207275391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.413110352
-73.96723291,40.80361797,234,0,0,0,0.030645752,0,0,0,0,0,0,0.361047363,0,0,0,0,0,0.195458984,0,0,0,0.003778076,0,0,0,0,0,0.005175781,0,0,0.119702148,0,0,0,0,0.00144043,0,0,0,0.108081055,0,0,0,0,0.011010742,0,0,0,0,0,0,0,0,0,0,0,0,0.163659668
-73.96765512,40.80301578,235,0,0,0,0,0,0,0,0,0,0,0.019665527,0,0,7.32E-05,0,0,0.286297607,0,0,0,0.000592041,0,0,0,0,0,0.024658203,0,0,0.056799316,0,0,0,0,0,0,0,0,0.120202637,0,0,0,0,0.000146484,0,0,0,0,0,0,0,0,0,0.006243896,0,0,0.485321045
